file,7_dLN_TRP2.p,3_Sp_T_TRP2.p,2_Sp_Con_TRP2.p,6_dLN_SIY.p,5_TILS_SIY.p,4_Sp_T_SIYI.p,1_Sp_Con_SIY.p
7_dLN_TRP2.p,1949535149.3235965,166.31625260110494,44.65243512651543,3.8665063498709857,66.35035621183991,0.04225319306362165,0.05337234667823563
3_Sp_T_TRP2.p,177.32556958118013,2069523152.8955948,166.87844094593063,4.443896437881071,182.08521005786992,120.98853718331628,0.44880266892043374
2_Sp_Con_TRP2.p,22.513778162137942,77.3005445486302,397334391.57377386,0.056648895545641766,25.976378259838445,0.22201091190222616,1.060327485632363
6_dLN_SIY.p,22.629882584534244,25.92898951385782,0.2377951352782338,157383955941.33664,9403.603289456321,6985.131706677027,6969.186841461441
5_TILS_SIY.p,321.0212450353031,874.5320184146613,251.43099890107848,5609.0042679417165,53214164108.27913,3406.29065164405,2219.818259314466
4_Sp_T_SIYI.p,0.12692762750075967,1003.3634535133183,1.3405269804874596,7049.682010607715,5761.787721089222,151395527312.36285,5032.308884434738
1_Sp_Con_SIY.p,0.19811640070178946,2.3193942771504727,12.604490620218092,9728.946388234916,5187.191968341344,6959.9180438163785,264413911174.77618
