file,7_dLN_TRP2.p,3_Sp_T_TRP2.p,2_Sp_Con_TRP2.p,6_dLN_SIY.p,5_TILS_SIY.p,4_Sp_T_SIYI.p,1_Sp_Con_SIY.p
7_dLN_TRP2.p,162833864546.99588,225.7065355152656,8.527349236173075,336.94043049346266,0.18176760885201707,0.36083647321433115,445.627695384269
3_Sp_T_TRP2.p,2414766.129107307,1.408524743699247e+21,3948.8688776057734,495901.5591114607,273990.6066325615,120.54688808078073,681364.5584204369
2_Sp_Con_TRP2.p,724.4905608674492,312.70184612356934,4.939574170334945e+16,148.57246212209446,1.7959485289250186e-05,21.285143534240227,204.83816394549171
6_dLN_SIY.p,582080.7569390318,34120.32386647057,324.55321006227854,4.928555735354877e+17,6621.006241231184,1092511.173080642,855682.2048099062
5_TILS_SIY.p,21.344233720189475,806545.6731858274,1.194646126666171e-05,51845.486885617895,6.216333296031294e+21,1503208.6551313484,334433.5493340669
4_Sp_T_SIYI.p,8.330683445716014,16.999600203609567,16.89769335455872,215693.09910545268,14866.28801296101,8455143288570808.0,1088.1174177666405
1_Sp_Con_SIY.p,179505.2744032801,13179.812131701157,174.2027424582359,194210.87643085746,10366.792116629606,1176.5972943764525,1.1340378793774916e+16
