file,S2_pre0_rep2^7_D_Pre.p,S2_pre0_rep1^7_D_Pre.p,S2_pre0_M^7_D_Pre.p,S2_7_rep2^7_D_Post.p,S2_7_rep1^7_D_Post.p,S2_7_8^7_D_Post.p,S2_7_4^7_D_Post.p,S2_45_rep2^45_D_Post.p,S2_45_rep1^45_D_Post.p,S2_45_M^45_D_Post.p,S2_45_8^45_D_Post.p,S2_45_4^45_D_Post.p,S2_15_rep2^15_D_Post.p,S2_15_rep1^15_D_Post.p,S2_15_4^15_D_Post.p,S2_0_rep2^0_D_Post.p,S2_0_rep1^0_D_Post.p,S2_0_M^0_D_Post.p,S2_0_8^0_D_Post.p,S2_0_4^0_D_Post.p,S1_tet_positive^2_Y_Post.p,S1_SA^15_D_Post.p,S1_pre0_rep2^7_D_Pre.p,S1_pre0_rep1^7_D_Pre.p,S1_DRp_CD38p^15_D_Post.p,S1_7_rep2^7_D_Post.p,S1_7_rep1^7_D_Post.p,S1_7_8^7_D_Post.p,S1_7_4^7_D_Post.p,S1_45_rep2^45_D_Post.p,S1_45_rep1^45_D_Post.p,S1_45_8^45_D_Post.p,S1_45_4^45_D_Post.p,S1_45_45RO^45_D_Post.p,S1_2yr_rep2^2_Y_Post.p,S1_2yr_rep1^2_Y_Post.p,S1_15_rep2^15_D_Post.p,S1_15_rep1^15_D_Post.p,S1_15_8^15_D_Post.p,S1_15_4^15_D_Post.p,S1_0_rep2^0_D_Post.p,S1_0_rep1^0_D_Post.p,S1_0_M^0_D_Post.p,S1_0_8^0_D_Post.p,S1_0_4^0_D_Post.p,Q2_pre0_rep2^7_D_Pre.p,Q2_pre0_rep1^7_D_Pre.p,Q2_pre0_45RO^7_D_Pre.p,Q2_7_rep2^7_D_Post.p,Q2_7_rep1^7_D_Post.p,Q2_7_8^7_D_Post.p,Q2_7_4^7_D_Post.p,Q2_45_rep2^45_D_Post.p,Q2_45_rep1^45_D_Post.p,Q2_45_8^45_D_Post.p,Q2_45_4^45_D_Post.p,Q2_45_45RO^45_D_Post.p,Q2_15_rep2^15_D_Post.p,Q2_15_rep1^15_D_Post.p,Q2_15_8^15_D_Post.p,Q2_15_4^15_D_Post.p,Q2_0_rep2^0_D_Post.p,Q2_0_rep1^0_D_Post.p,Q2_0_8^0_D_Post.p,Q2_0_4^0_D_Post.p,Q2_0_45RO^0_D_Post.p,Q1_pre0_rep2^7_D_Pre.p,Q1_pre0_rep1^7_D_Pre.p,Q1_pre0_45RO^7_D_Pre.p,Q1_7_rep2^7_D_Post.p,Q1_7_rep1^7_D_Post.p,Q1_7_8^7_D_Post.p,Q1_7_4^7_D_Post.p,Q1_45_rep2^45_D_Post.p,Q1_45_rep1^45_D_Post.p,Q1_45_8^45_D_Post.p,Q1_45_4^45_D_Post.p,Q1_45_45RO^45_D_Post.p,Q1_15_rep2^15_D_Post.p,Q1_15_rep1^15_D_Post.p,Q1_15_8^15_D_Post.p,Q1_15_4^15_D_Post.p,Q1_0_rep2^0_D_Post.p,Q1_0_rep1^0_D_Post.p,Q1_0_8^0_D_Post.p,Q1_0_4^0_D_Post.p,Q1_0_45RO^0_D_Post.p,P2_pre0_rep2^7_D_Pre.p,P2_pre0_rep1^7_D_Pre.p,P2_pre0_M^7_D_Pre.p,P2_7_rep2^7_D_Post.p,P2_7_rep1^7_D_Post.p,P2_7_8^7_D_Post.p,P2_7_4^7_D_Post.p,P2_45_rep2^45_D_Post.p,P2_45_rep1^45_D_Post.p,P2_45_M^45_D_Post.p,P2_45_8^45_D_Post.p,P2_45_4^45_D_Post.p,P2_15_rep2^15_D_Post.p,P2_15_rep1^15_D_Post.p,P2_0_rep2^0_D_Post.p,P2_0_rep1^0_D_Post.p,P2_0_M^0_D_Post.p,P2_0_4^0_D_Post.p,P1_pre0_rep2^7_D_Pre.p,P1_pre0_rep1^7_D_Pre.p,P1_pre0_45RO^7_D_Pre.p,P1_7_rep2^7_D_Post.p,P1_7_rep1^7_D_Post.p,P1_7_8^7_D_Post.p,P1_7_4^7_D_Post.p,P1_45_rep2^45_D_Post.p,P1_45_rep1^45_D_Post.p,P1_45_8^45_D_Post.p,P1_45_4^45_D_Post.p,P1_45_45RO^45_D_Post.p,P1_15_rep2^15_D_Post.p,P1_15_rep1^15_D_Post.p,P1_15_8^15_D_Post.p,P1_15_4^15_D_Post.p,P1_0_rep2^0_D_Post.p,P1_0_M^0_D_Post.p,P1_0_8^0_D_Post.p,P1_0_4^0_D_Post.p
S2_pre0_rep2^7_D_Pre.p,1.6211803388621753e+31,1.3159298788271732e-167,7.992388987204271e-68,5.210116561769547e-234,3.780337733713223e-121,1.349008743578934e-146,3.4930913422011697e-87,1.4288346743824554e-171,2.983263609408311e-104,9.508735679215995e-119,7.914111808726816e-224,2.0287946885371318e-13,2.113196070695904e-241,4.6807604900837934e-192,2.0351881996130463e-289,4.987736798874865e-45,2.957504210688705e-102,2.0746167951189307e-266,6.154749917197472e-143,1.2502234260941096e-100,1.677966284454014e-219,1.149551591184994e-106,2.31668401922693e-132,4.83157871483987e-310,2.5028067793091905e-54,4.547734429432254e-106,1.266888115304828e-288,2.4869697849570614e-233,1.2278206356913776e-205,2.5422604760876834e-100,2.352912362339685e-189,6.044695096948449e-247,4.9069548027126364e-220,2.704942405148882e-159,3.140594555550452e-134,1.850651328587914e-225,5.417310653399073e-65,1.3235142985158538e-63,1.1308625472231825e-148,3.521379021078188e-201,2.6413430597710254e-177,5.225477206813078e-126,1.5247217132388642e-165,3.5660265861603395e-233,8.634107704159613e-181,1.4435424233637518e-102,1.071477942262205e-99,3.9249286077527223e-236,6.280023500139707e-22,3.6469098770336237e-214,3.177994660897069e-75,2.3336655035130887e-159,1.5274074450836271e-90,6.963975229744322e-97,2.9604165142810736e-149,5.455421663076059e-116,1.769735308226107e-207,1.8717992804314385e-174,1.1814463055984289e-74,6.158715414024143e-58,1.0442381699223494e-111,4.361607987055492e-153,2.65839125495825e-195,2.715162496687367e-96,6.970257131252116e-20,1.635046010523802e-258,1.778315206748851e-151,2.852495578430761e-141,8.589524357012817e-118,6.623267271516851e-25,2.8139987511722645e-55,4.129906501134642e-161,7.1449874202155025e-93,4.9311047981444407e-113,3.9696247410015465e-32,1.0297640488280734e-172,1.7033221283883467e-108,1.1164691873255365e-86,4.701356819128787e-189,8.919416055612877e-247,2.4276748997459966e-174,1.0156296324071765e-167,7.384447966911975e-208,1.8090246660677247e-70,1.0415802843097822e-43,3.03362884027773e-122,8.56600233310531e-200,1.229334363597183e-69,1.6882517647213651e-77,1.2050607280835193e-90,1.0277466072889519e-103,1.102184346056467e-305,1.0172460457984128e-212,1.7316027185554862e-182,9.038251919886321e-186,1.936239588676431e-205,1.5393113674342655e-142,5.0589257693593055e-292,4.0825804767883075e-203,7.181869902317289e-222,5.039145184468149e-220,2.9151614771199724e-177,4.1187866647160853e-277,7.509977742536415e-127,2.9331513580926e-310,3.606622397594361e-123,9.352935701515214e-184,1.3058704108328636e-115,1.8129577435179152e-259,1.1549899200061948e-268,8.890222815399354e-41,4.3524626101897914e-225,5.008078602107343e-63,1.7677725312920614e-144,1.77479815319768e-114,1.5588376423087347e-279,3.3135271182715468e-108,2.276434938015418e-156,8.302182522047346e-235,5.116525763521287e-53,5.012932678412773e-99,8.516447645739739e-238,4.015065152401962e-173,2.1223675845567895e-148,4.052019024425259e-152
S2_pre0_rep1^7_D_Pre.p,2.0604364046950372e-58,7.509309563353244e+19,3.4583435572380585e-57,3.292058751022464e-39,4.6459879050181136e-43,2.7991741067569616e-107,4.930293432796687e-75,9.081343731741128e-114,5.533023809059236e-84,6.386466072712092e-83,1.2108210664344997e-79,1.6595623583856118e-46,3.3466784367849995e-55,1.054772018781866e-39,147.0478118517148,5.436917535109671e-78,6.750236571483514e-66,1.079925030585295e-71,1.7803189131586598e-27,5.1024799066311745e-79,7.342419248494587e-98,4.2605755192041846e-26,4.046683355961663e-111,2.481709426907513e-107,1.0142789157387998e-75,3.95884261508109e-17,3.313350110083747e-73,4.2977102583376967e-47,3.776909126246313e-48,7.631964562503078e-100,1.7006939585652526e-52,8.49006781584586e-27,2.2527453458057803e-42,1.9673483445764688e-84,4.882210091537555e-36,1.8640481809559121e-53,6.725199474836702e-70,3.881418955287632e-106,8.919648352763206e-62,6.67198145344229e-71,1.2835283980084926e-95,1.8427931708197037e-44,1.303226280151872e-51,3.243326047348168e-39,5.113434550531226e-89,1.2898775635426555e-33,3.298070921716571e-105,7.023611500129583e-61,1.8524279521988643e-53,5.998766401348648e-113,7.467413967585821e-80,6.872424784141659e-93,4.148061184788759e-43,3.7434769433473265e-116,6.086542526867077e-45,1.7105582866212213e-64,9.239972225034678e-34,1.6340000246793972e-41,3.213097696941472e-34,1.9169704328936306e-87,7.47200802116899e-50,6.155248441235101e-86,2.7278470404501655e-46,7.94980385082346e-28,4.42113239973039e-71,7.645046158768356e-23,1.0554154978929988e-61,3.0244541401270235e-76,7.663197184039307e-67,1.6304342239413382e-37,2.0156175765823035e-80,2.8273583810599738e-58,1.0896480048007316e-61,2.5102684447041525e-33,2.130468144650107e-34,6.491215664344718e-109,1.1812532877947873e-96,1.0614106974215758e-35,1.968291437214473e-26,3.1556744246266796e-108,2.6171512912870197e-94,5.7989257283393715e-112,1.533624193259308e-43,1.171778044061721e-41,4.358647683995499e-129,1.024338096347755e-46,4.953271336225871e-60,1.6695595007809606e-115,1.314473643041739e-73,3.15361510981942e-79,2.193746134522369e-62,4.6863707321582793e-138,7.886892884183221e-60,2.3742316769473305e-21,8.143730706119373e-39,1.1149792050561277e-110,1.9190749700546437e-92,9.870259088246194e-98,7.583435186266161e-17,6.965912777971105e-92,2.1429300111341175e-98,1.40629832591434e-54,1.5970842886626816e-53,2.71302121183487e-29,3.0019131166069502e-61,6.592319388809175e-60,8.526976920645985e-35,1.2669266977539379e-21,1.115924628050804e-37,1.5926630454001846e-45,1.0569008180475318e-54,7.114307027892137e-65,3.2740490141391285e-125,1.8672197191545884e-70,1.3523838960968996e-36,6.530310476613988e-88,8.725436255804439e-78,3.0066126779134856e-47,2.651512035089075e-91,4.0299468656972576e-74,5.65536420476115e-66,5.971556847664244e-65,9.929670396733511e-44,4.7955967960703625e-26,5.067544425510146e-64
S2_pre0_M^7_D_Pre.p,1.5068479126123979e-34,3.193345473758841e-93,1.0589692599410929e+23,1.3856598991617358e-85,8.041575130813231e-34,7.81265595099904e-42,9.074325355718325e-99,1.6144841886890313e-101,2.9772824256382174e-51,1.43560423366964e-40,1.6352498879596175e-33,1.0288264633839189e-23,2.8775135422508012e-92,1.1578851201697403e-13,1.3746118867620437e-93,1.242341008110873e-70,6.968191063630383e-23,7.376707219467701e-119,2.3502705305166423e-72,6.2856716633974775e-49,4.7529895848519824e-30,7.351852619782718e-53,1.696445271249237e-109,7.035333756316771e-26,2.515028981821e-40,7.94402252687843e-64,1.882902027222271e-111,1.2636509773908074e-89,3.564381762454929e-110,1.6141855965049303e-73,1.212760465312563e-18,1.1882273060808141e-33,1.505683238073638e-74,3.372813634908064e-38,6.951563432274625e-103,3.9379869491899127e-48,3.6374101208886385e-15,3.93400155985691e-51,3.354066538213856e-49,5.0950620737552775e-58,6.871003665883079e-55,4.0827389686506255e-94,1.6455805049176332e-94,1.908283990583837e-14,8.657210049182908e-71,1.4513001289005878e-74,5.820780976756416e-44,3.372811696880855e-39,1.864815751429806e-55,1.202835673524911e-104,3.7807017570488655e-40,1.144517303004203e-112,2.851463401068764e-39,5.507629871791585e-26,7.892304956453306e-31,1.710133701327991e-86,4.975854582547557e-115,1.2994947854885079e-115,2.753354949199003e-103,1.831476586864536e-96,1.3028283099749454e-47,4.2493543768613854e-43,8.315178297682133e-59,3.068428802543314e-39,5.121099601633072e-44,3.070420820138196e-140,4.974477827575964e-108,1.9857917141396362e-118,1.4272971562274484e-95,1.3826768659695516e-64,1.6099945234224497e-37,2.5708026349568846e-63,7.365921469915986e-23,5.924968645813525e-67,2.988645136954673e-70,4.174959622457325e-20,4.267512486969094e-37,1.0918658027337404e-34,5.311781633117722e-52,5.507172326518008e-98,7.376897360186966e-129,3.927725220978235e-111,3.903402783487789e-92,3.4536319869440515e-63,2.015728594643671e-43,9.790267784801986e-34,4.141707441603916e-42,3.3177808509870113e-60,7.240129235326609e-54,3.1701506817799653e-93,3.1856848716976214e-81,6.219816679118414e-50,2.6153032153682286e-62,1.175229660728024e-40,3.2644193592305383e-24,1.8986051529863366e-49,8.698742828930817e-82,1.9045243982693842e-63,1.0246909239738988e-40,1.5989050164156453e-68,4.54418716517251e-45,3.5768454756226016e-79,8.639903657301224e-116,3.803579080047089e-88,4.401564651415021e-115,8.350799770236763e-130,3.0130997546886984e-123,1.136264823647402e-68,3.2427392124793844e-133,1.9024123048282948e-85,1.6472743072863056e-29,2.9734054108260705e-49,3.632708994586771e-70,3.104017687496263e-128,7.156831192968081e-82,2.7366949523085197e-98,3.217793332437138e-70,2.0914028599061885e-96,2.5197880470685445e-76,5.231002944560899e-71,4.6798534505746536e-33,7.969589084102456e-117,7.016267043331403e-84,4.915396319844185e-55,5.5283999579865385e-08
S2_7_rep2^7_D_Post.p,4.8279216351267006e-92,2.944282428753897e-129,1.0939073400157204e-48,3.250669418286098e+25,2.1274918826590034e-63,1.6379847310997268e-89,1.4595995790125922e-81,8.556231933021204e-103,5.089954749854865e-159,4.263789772620064e-143,6.974332329980215e-32,6.49128312771404e-94,6.975180788280548e-53,2.06260920604065e-65,1.5429025620620825e-38,1.2771560166668918e-135,1.1191325160532117e-173,1.852633230363532e-30,4.871407762549667e-166,1.2635356961085438e-20,1.9389473669298566e-87,7.182010199949017e-144,2.0649723818545383e-37,5.588516296709314e-85,4.857888822144499e-133,1.2772495798826369e-28,5.939281131851646e-50,5.52998938022222e-55,3.89994508643767e-86,1.0209469798826196e-122,1.8828178963295165e-95,3.932262152727029e-33,1.618191922412981e-57,1.6170530947844768e-64,1.8634355710337955e-97,1.2476604592975474e-93,9.494631337359238e-82,9.801952055311843e-32,3.479961945069834e-179,4.9469587829661685e-104,1.1886487562526997e-84,1.279097100205408e-47,3.674704068674845e-67,3.707439057195287e-63,1.3949696937303992e-87,1.7589771716291248e-37,7.007688516473701e-62,1.0691827107420741e-101,1.572162817812255e-62,1.1113726310641906e-70,2.1284144802921956e-38,3.0576671882122275e-29,1.562827117583988e-90,1.695914337140683e-116,3.8495258541948007e-44,2.5999003216698192e-67,6.477783332975969e-102,3.572180082102459e-47,4.034908439508735e-99,1.7054510097708881e-109,5.319063727733959e-66,2.225530144902567e-57,2.6146040609791675e-20,4.339014523466225e-17,2.37243490890179e-68,4.877710782418786e-175,4.460290804198124e-99,2.2003618194187338e-163,3.410261568923924e-82,1.427171994352996e-155,8.184743763547013e-130,1.0444160129468025e-114,1.0199321082075607e-13,6.02617017253413e-19,5.5613599678125994e-70,6.679196997463031e-105,1.361794510568492e-130,1.8099674881170448e-115,7.406051400861602e-52,2.638794517211793e-90,1.7665527311868435e-186,4.413691454099561e-59,1.3853087429655447e-49,6.86446376785942e-70,9.98994589728198e-174,9.7907375274323e-127,4.39729689161581e-64,2.669367559447065e-42,1.7280372774451536e-159,5.036789120621364e-183,1.9109219333219493e-101,4.944410385142559e-91,1.416821503733407e-44,1.8598096413398235e-184,1.6438114284787112e-124,1.9055951663490147e-141,2.333344592005169e-53,9.231537488532247e-143,1.0279435015755478e-127,4.2005500667832335e-124,7.574125444034218e-145,9.141665994697357e-101,1.0812246039332848e-99,4.717727045669815e-128,7.56831955298829e-90,5.443677952736418e-147,2.903193117675218e-36,7.010202096738577e-72,2.1627464836227746e-49,9.453101219244273e-39,6.320303694646799e-75,1.241677603886998e-60,5.686064812997084e-29,2.268360008123047e-191,9.334651923804936e-103,1.9122546442667783e-139,1.2477769294468874e-116,1.5809884806561637e-140,2.4593932945673126e-75,1.1346950191265537e-47,2.467198457997934e-26,2.5432733267776367e-214,1.5643200844671939e-87,5.814606464696007e-137,2.9658979103915638e-55
S2_7_rep1^7_D_Post.p,2.0052130857642238e-104,3.3200369238084537e-144,7.722388693085551e-143,6.095692085260007e-72,2.7827118951551256e+29,1.0382888131260793e-39,3.622759442821265e-199,4.036657798675797e-55,3.142858690916473e-79,2.4165843447715784e-143,2.71875973882049e-186,3.511965660450952e-89,5.1275059589682395e-83,3.271325959236002e-128,1.0760046435325634e-64,7.333782107422387e-136,9.817812783614955e-207,3.5848870329087057e-112,1.1614889825293755e-120,1.0656070660214615e-56,3.2783025038662356e-41,1.8768001298550494e-176,1.8484843128349996e-107,8.62262272074903e-150,9.441950495570285e-84,1.6258062003323111e-105,8.195553395215992e-137,3.230618396115991e-121,2.337010187845573e-145,3.1216468211082924e-213,3.6856899209500865e-163,2.416139575199466e-206,3.5000280405638413e-186,5.334974445070215e-189,1.9606118893236594e-165,1.0133832291131817e-54,1.2664369551381936e-96,1.0781625885626071e-75,2.45168084524492e-80,1.363618031823731e-177,5.936304284685912e-126,2.8169045222501235e-152,1.8429534728937887e-118,3.982230857631002e-160,1.2600902544217628e-136,4.3609439968468334e-162,1.0415084549237337e-125,9.66810666838222e-222,2.59636190984296e-140,4.952272565326041e-107,1.0822622698276316e-109,5.020224975407801e-43,1.613269936054575e-104,1.0770225385796125e-214,6.212534966980949e-99,2.2897651000590763e-143,2.5710273157557584e-172,7.781639276025058e-224,3.46687747679571e-125,1.564489913895392e-173,2.5448454535931368e-197,6.425060094841025e-42,5.1311319235743275e-139,2.6932380773598687e-115,6.6261032158636035e-74,1.564330029571953e-207,7.559147895174971e-205,1.8262307017961955e-97,7.836126233164304e-54,4.045875024571248e-128,6.835208625700812e-128,2.551980007618299e-77,3.6864078235417535e-115,7.191930872399323e-133,1.923931766927959e-149,2.1470994882732344e-151,3.8669077685995935e-189,2.2419655161876935e-127,1.802413214971684e-197,3.165176155731881e-187,1.4426762297214623e-174,1.5697621749981354e-43,2.1535704868624728e-38,2.2049812988592284e-117,6.680674802694787e-191,6.153251872894307e-71,2.691284454977708e-205,6.782227005540437e-202,1.212712996635602e-92,6.230476754634969e-60,1.9230570287136628e-178,1.0993269817147543e-283,9.087417312700138e-56,4.998982559792986e-182,3.096911898485206e-64,2.3905040561087836e-196,1.141086412983161e-168,3.2554816921521632e-201,5.827526954050384e-233,5.525133022907366e-128,1.2498826581247528e-162,9.017671344504316e-33,1.556676853627807e-246,2.485143205658497e-140,1.7268681985026417e-243,9.771687510209334e-86,1.8440166505007007e-216,9.283846173637654e-205,2.1526736534602546e-116,8.54880727396718e-190,1.3733238283925302e-126,9.943135689289393e-172,1.6990970482237855e-134,6.110205141391577e-150,3.0891731254056617e-225,1.6764732302158535e-194,2.120067753849888e-68,4.250391494983763e-36,1.0854112626798426e-187,1.9203410645573905e-34,9.239893346970735e-40,1.0613416426149615e-200,4.603184851941147e-143,3.1229987118738517e-176,1.1271772113766438e-136
S2_7_8^7_D_Post.p,3.7705324098553157e-88,1.9469195150164695e-155,1.1614570436950637e-53,4.721381569993782e-61,7.074931569778022e-107,6.221499119238064e+24,2.4838007629163875e-118,4.892545438307668e-127,3.6964834560693547e-62,2.267760780194883e-122,4.2135541621058296e-47,1.654679604683042e-108,7.199565834545819e-82,4.204980010111729e-20,1.2319121127980168e-65,2.0900943333708397e-47,2.1050727589671963e-128,4.456733557389146e-106,2.2209141790102446e-68,8.107471387994354e-133,3.9175372568062776e-51,2.0963355940044635e-164,7.782317762921944e-92,3.223136055952731e-45,3.540808179534187e-98,5.118657286683763e-27,1.0384816960944335e-52,1.276545591062608e-35,3.647517808146838e-68,1.0028781759927813e-152,2.2890862722510383e-36,2.124211816606301e-120,2.661465964669352e-90,1.2082569444245093e-154,3.3049561572645704e-34,3.7102574683344675e-86,2.0985590938630717e-126,1.5063134980824176e-18,6.409305016680486e-119,1.5338164466829356e-54,3.180737442643738e-123,1.910450081363994e-84,3.7471382483368806e-36,4.756484453208724e-34,1.9397431414196134e-69,7.002516177475533e-116,2.3343980603016008e-42,4.540087653609596e-61,1.046959334420786e-85,2.9669002039936688e-115,2.0222571212027868e-137,9.281509257958921e-30,1.159575467510198e-33,1.1558009851422246e-78,1.1531892187967063e-77,1.0392033365699268e-155,8.69466333762007e-139,4.032583512401465e-43,1.2816080152429363e-144,1.779547770184387e-51,3.1003050468641344e-147,1.7707134149268775e-82,3.7720624837982115e-85,8.456670530684e-51,3.126769253619325e-146,1.5512412980728568e-158,4.0341908217499914e-28,1.419841205264764e-138,2.6764085697819897e-109,1.0027712121486424e-122,1.0203387764067815e-152,1.2357529848003442e-74,8.492461814311255e-75,3.5615813436961926e-47,8.875576076806154e-123,1.1212663366854565e-117,1.1134829697603458e-169,6.053938831733214e-87,1.9381297285492804e-130,4.4917965854742105e-148,1.2818026485643975e-158,1.4958574827945278e-166,2.8259774030887197e-50,2.3963673711188716e-53,5.451775597083248e-56,1.3955511675692898e-70,2.284829695558027e-47,4.335717984147316e-57,1.3836910482635588e-69,1.4384998379068955e-119,3.8366790697416984e-139,1.1514133902137934e-127,8.427608547640777e-99,1.4694481418993486e-61,1.0402945226206853e-40,1.5146585174979646e-128,2.040349379657667e-71,8.314034630537739e-28,2.8440293593556884e-55,7.65585358454412e-63,6.67611201591907e-65,7.101556471807771e-89,1.1210832488478415e-130,4.322377626563698e-111,5.532415244653439e-87,1.1015437125948851e-114,2.595796976378775e-115,1.299210112724133e-58,1.1391569854409775e-151,2.1119460429857326e-10,1.855717473351908e-34,6.046543617820049e-31,6.287575486963852e-37,7.034853492386088e-105,1.3639236516904167e-62,2.282445717060842e-73,1.099069144609269e-105,6.720757783835084e-96,9.824990194162586e-52,5.8278362326453185e-18,6.537451135016859e-40,2.008949977224395e-141,1.821243013840862e-70,1.0589724995216e-161,2.6814897145396564e-83
S2_7_4^7_D_Post.p,1.6931375638333085e-46,1.574483833558338e-76,6.279982529271616e-78,2.1443732389298794e-53,4.019617768857357e-33,3.2927351169091615e-38,1.594919757048383e+20,1.1311969229031386e-14,40170326.72914418,8.430207830328277e-70,4.475730954086806e-21,6.173716162560033e-56,1.457450406122134e-58,1.5691537606059054e-64,2.3354078437963286e-50,7.532620739460998e-22,6.047755929763431e-61,1.615138663955869e-45,9.736572575855563e-100,1.4688482457716911e-77,4.3571830070425276e-44,1.1379130085203931e-36,3.977290958708235e-24,3.030834090616996e-53,2.2279435753023455e-35,9.452641089094553e-44,1.3225379327319314e-43,1.7263121048463508e-43,2.7326149626502243e-110,1.3881327491519212e-50,4.9864271141903e-43,1.240723573834168e-63,4.864046990237758e-49,1.0197399409581117e-78,1.72591150775648e-19,1.3766024232015753e-54,9.721060719280061e-56,5.022750971120678e-26,4.4918881162610256e-49,1.777917313289421e-57,2.1958802234805488e-86,2.592090874613968e-65,1.8621755977769946e-33,7.108854860307357e-50,1.8355933993709866e-23,1.526710954072185e-29,2.063796085836755e-32,5.295923467199735e-70,7.403494224230277e-46,4.7481579322204555e-99,3.597518193418576e-23,7.441622565245615e-35,2.2116375277881797e-16,4.789642018151355e-18,3.173177840650001e-65,2.922609905425983e-50,2.5204767204974026e-60,1.3379459283746213e-67,1.911099997875911e-85,7.380483084623959e-37,4.3318027422621536e-45,6.387720775770262e-66,9.200367776951717e-58,2.7711380449652497e-19,8.108173493102285e-35,3.4493425674229845e-82,7.311558047479724e-76,5.820515399756142e-100,7.096380863411588e-45,1.231490975992622e-23,2.856836747258367e-15,3.2694017070734417e-76,1.0913618435731765e-62,1.8910345044427205e-39,5.522780924099658e-65,4.0442234942488984e-32,9.571067940336318e-93,6.978838693243561e-37,2.665158884510641e-64,4.414306157687493e-34,3.646719716088514e-89,4.532028349888411e-75,4.3487648108804764e-98,4.527954470406835e-65,9.480563922331909e-33,7.031035473567971e-36,1.316823730558574e-43,3.80363048618435e-60,1.1535310003973378e-71,1.7694450569220813e-72,4.635843170600424e-24,2.554948174254604e-46,4.496461280980295e-83,9.403911039268638e-110,7.634013321149802e-66,2.930428459647115e-73,1.4687475714772476e-36,5.053414015589096e-23,9.825224126947428e-82,5.74088335598403e-60,4.539012714020396e-48,1.1976349567531509e-120,6.164009016137465e-52,4.473269842521758e-50,4.591899494739325e-129,2.3374715501171336e-56,1.7887742611874836e-40,9.090193076817482e-43,7.830127354982951e-100,8.666174850726087e-42,4.270154246969943e-62,9.251703327556406e-21,1.4556695209431918e-88,6.139512304882341e-83,2.3397780059959076e-15,6.777627036786417e-83,6.53416609488718e-85,2.7659349020556946e-27,7.511178044358184e-64,5.045712819073765e-51,1.2964200447413133e-49,1.163022608484014e-73,2.410732873439425e-41,8.44398912100071e-83,6.066292322350479e-56
S2_45_rep2^45_D_Post.p,3.3450125420890006e-51,2.935629687460904e-178,5.180577803058946e-29,3.557811248958153e-101,6.271106442204857e-123,8.78375365709258e-134,1.6948179251176833e-74,2.3983042541668426e+25,5.846898280651556e-53,2.2369181908099924e-138,4.646182206608618e-65,1.5403355050462399e-77,5.902192603045093e-79,7.726924509699217e-134,4.868496194891084e-78,1.3895277037853844e-61,3.076149251417338e-133,2.8532061267115614e-120,1.0787119897390729e-88,8.288050573972947e-50,2.0746959698687335e-43,2.0103565563356705e-167,7.972639056976959e-14,1.4226262120066636e-108,6.226368850229264e-104,1.101185171564844e-90,3.795332016692576e-42,4.75415036222805e-128,4.749194763915823e-74,5.559926123473481e-91,2.4434415996404097e-119,2.912694116653725e-50,4.861883841465353e-64,3.343851380823661e-39,1.1451482596731596e-32,1.1138150950469568e-56,4.035208170535278e-78,6.496422062372173e-76,1.088458617130679e-137,8.588463734439664e-113,7.253656204551546e-130,2.9283082242115774e-69,3.1380539592023645e-56,9.367486089223838e-60,2.364588891631127e-95,2.402493939470331e-110,7.206354135231039e-44,1.0683683133893915e-125,6.175569384746172e-59,9.278807745696304e-108,4.468763166929401e-114,1.894497168188722e-49,3.4659519959705228e-81,4.662933612661917e-44,3.988548514238124e-31,2.6390603998194502e-58,3.451314423887848e-48,4.175385633854714e-45,393043656.6582082,3.3546759725524185e-90,1.4242290296710227e-63,8.384540397067559e-66,1.621957262541136e-66,5.269245607699462e-64,3.26442146008894e-14,1.6701698851656951e-50,5.297628063829889e-90,2.559020892702434e-45,2.6801683917977034e-80,2.4901936477768636e-163,9.400551701736177e-130,2.029290684078737e-117,7.319869103253876e-44,3.609857649273316e-128,4.968891360793515e-101,1.3905106209686183e-53,2.1345863375459648e-83,5.828823807946256e-85,9.937150269911406e-88,2.4877808921424504e-28,3.769637602384644e-164,3.423826091729003e-34,2.75857433668539e-150,1.1099416000716894e-28,4.698928413133447e-47,1.7007136646821143e-122,1.2123273152087897e-50,2.0629049290126494e-94,2.10084852604783e-135,1.2014105629462854e-166,2.1889430232208496e-70,9.884815908978859e-179,1.1326605228114263e-76,1.1400546259254716e-152,1.2143455846086144e-36,5.631894263317446e-85,1.1873622206301952e-100,7.686014760123189e-80,7.664334873776174e-105,2.0324140982416367e-70,3.170475432939797e-89,1.7023839629137857e-72,5.089794709792442e-78,2.1825849753471688e-58,6.053878993787708e-100,1.2488744579650488e-136,1.402732370294873e-78,5.632142235606052e-98,8.367421991977678e-76,1.9308482534435353e-82,1.1549446764865147e-131,1.250099339832995e-52,2.409212095640952e-64,4.000540250706874e-151,1.027898130496153e-69,2.6031470563375643e-64,1.002211722709211e-84,6.800495431187358e-30,1.3667032090925352e-86,1.15572103915239e-74,1.0588798078284532e-57,1.5478422378986345e-30,1.5489000149166692e-86,1.43036924192711e-169,1.3777860085025775e-156
