file,RT-5.p,RT-4.p,RT-3.p,RT-2.p,RT-1.p,CONTROL-5.p,CONTROL-4.p,CONTROL-3.p,CONTROL-2.p,CONTROL-1.p,RT+9H10-5.p,RT+9H10-4.p,RT+9H10-3.p,RT+9H10-2.p,RT+9H10-1.p,9H10-5.p,9H10-4.p,9H10-3.p,9H10-2.p,9H10-1.p
RT-5.p,15257850640969.193,0.23162920513580984,11.736506346782106,19332.15989766606,1003.7492590662354,2099.3588795908986,0.045715558237928305,0.006883033865181183,0.008360270835969472,45.40260331110014,0.4025720988169474,2.9068371906842094e-05,0.02435790770104895,0.019349313438796627,0.026166896717234593,0.09436444168657376,0.19268553067663868,0.01876763235087318,0.004712004531240703,0.007271184846090289
RT-4.p,3.5761859567173717,9.404125122689317e+18,5905470.804908106,0.002061780635154079,3.1010337781988206,0.011568317864877982,1.636933561126212,0.3126063221017724,140083.98964330181,612.9616751288065,0.04267712648008758,15.202897517908996,12.301305419065393,2.071177729792631,0.47931845366375986,0.14345543041557174,0.01365547041831625,52.139827276061496,514504.1981460797,155.53097709865273
RT-3.p,283.26255160265134,323652.61131513794,6.310809931116162e+16,0.5109846526833114,2142275.8645140943,5.451953341459759,0.3894676984765836,0.06551414791898166,255.7404779913416,450679.3981555459,0.01758386683905064,17.889672007211807,0.03849841762928718,1.576807842935298,0.0025056327490140576,10.886454701188407,26761.639178965746,0.1518684019014028,21.544161421270456,0.06493825533821439
RT-2.p,2678307.7320945095,0.0035446977947624744,0.6056387850049885,1.1687177546855566e+17,2591.0610957724844,0.0014275422278419386,0.0015983562000814245,276.6899916965917,15.35570788890973,0.09275974645691606,0.08141321741858544,0.01221594175631333,6.698156269194646,0.5903164871569557,3.728025201966564,0.008209429454024001,0.3067374452584399,77.10564628360699,1.3278535113285728,0.005841328433575932
RT-1.p,13101.65938637262,2.4376220987044506,860509.8197603209,938.1470593062224,2.902628785256143e+16,20.663597901911096,6.046649542938436,330.1571459868698,6.256660359010606,451.4795817371882,0.029982069638410633,0.7509381742677584,0.33807792259369307,35.075796210130584,29.99411746340068,143.149072322826,0.0036282910649126907,0.053373894216168345,0.7923615756001016,117.1586266317962
CONTROL-5.p,577943.342595256,0.01100088718741761,15.100672715687606,0.0011146832188290339,78.68641019589182,4.422025282901536e+20,0.010502832229547504,14.11233574358405,1480.227857866695,370735711.63087815,1.1553218579780935,1298.7416369169403,42.2237630355492,2554.9934702783466,0.0671822226830087,0.004686132002634757,0.1721246158620753,8.74965109125938e-05,0.041366559720112044,0.050064563510578364
CONTROL-4.p,0.5036157097962422,1.6932447432401652,0.8196110171118961,0.0004171797629723752,40.20617507553152,0.009461882648194217,2.729194569311963e+21,259.5763303921478,0.0654893543750556,11.087473355511205,0.07695361097133468,13.901917890978845,210970.9611835301,0.018550594705477423,0.45015273918105936,665723.8042415541,3608.139219603603,0.005611762768867713,0.009129304621957629,25.887213825592138
CONTROL-3.p,0.0036719552572225403,0.2235083447343004,0.06591507069076422,190.93628817062333,704.87592201743,28.34573062152801,24.82624261048722,1.4124722014598981e+17,0.06954621379839018,335.21978068226235,0.08540005525128329,0.011434966894155232,0.8011220944038738,0.3082210405118432,372.1241549108335,0.0016317165503873848,5.374432959433862,0.12712841695219285,0.005249939950289164,0.27546393890032955
CONTROL-2.p,0.004056168437815716,6006810.089328772,7838.814833567712,69.77545982719428,224.08065187799872,12039.419036683694,0.0372015047529395,0.06385511831403208,1.7424126109115363e+23,81884411.23879047,428907.7268410375,3152501.3551997487,68.84900227692397,0.014186752205214245,6290.663890832758,11.629055785370161,4.780025412080024,0.6275469145768462,0.011202992266345758,2.871386025163791
CONTROL-1.p,4.267606297477732,0.9464186151228983,323.712511397974,0.00961676989943633,16.10303706217038,8982.313616358726,0.1740639917320239,5.391271036662179,74.68102488836105,5002366331.68389,2.320441320808067,0.3287398680172092,0.21137267419089723,0.17502267850871617,0.039597199417880216,0.5512478171756893,0.030510044170981066,0.0007124657489029356,0.0016478949156852217,0.1827663329176654
